ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
P0AA39	163552	206703	0	216776	0	227047	457629	247471	0	0	139286	0	340560	445054	244123	227454	0	240283	221808	0	237531	0	350796	0	0	53588.5	0	0	0	0	0	0	146673	0	0	131635	0	0	0	0	0	0	121945	0	0	0	1031130	1028100	819372	626900	420716	445174	396285	0	336361	483773	0	527982	717857	649677	536549	590764	366209	540962	738704	582676	650218	584925	820202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AA43	50116.1	304548	192864	0	0	0	0	0	0	227482	206726	278613	0	312549	200571	181510	0	0	157793	0	267981	126683	0	0	0	0	0	0	0	0	0	143902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1537360	629670	479799	344951	277641	269132	403599	0	416037	525169	497437	758554	793146	593480	608052	565920	449783	368141	736016	566263	697752	549886	633820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AA91	102816	178688	457970	0	94952.2	0	111489	100691	0	484246	72852.7	0	0	0	0	176567	154105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	995810	784181	250224	878014	292307	255326	200876	177105	317739	2018891	262389	0	1011300	1502198	0	754065	2033660	243925	822727	0	0	271276	1114960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326480	0	0	0	1137040	1637480	0	0	1161930	0	0	0	0	0	1031770	0	0	0	0	185047	0	0	0	0	768091	808234	1086330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAB6	602916	1061424	1953139.8	1234567	690777	1184027	1400750	1993390	0	2199696.4	630724	3125130	595099	1234368	1556289.2	1499955.9	597466.9	426304	911528.6	2512661	1901695.5	2573467.2	21684.6	0	0	1072551.3	308571	0	0	1835466	0	0	423209	313415	673053	443316	0	0	0	318174	302037	253319	0	0	0	1056897	6055029	4564540	4257159	2420274	2068379	1025456.5	2738690.6	0	0	5252654	3635374	3479457.6	2863746.1	5808067	2724948	2466616	2650660	4399386	2725284	3176400	3911495	4642310	5333468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAC8	0	429275	0	0	0	0	0	0	0	511665	0	0	0	0	210736	0	0	0	0	0	0	692970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1059650	1110100	0	1036200	0	0	0	0	0	0	0	580310	1102860	1012430	0	741018	0	0	0	0	1073340	1139710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAD6	3258091	4827298.4	4489981	3571773.9	3509787	3241504	2276412.3	2916403	3638445	3366558	1930931	3861664.5	4005855.3	3284344	3324241	2902559.8	4531632	2375606	3438611.6	2546129	2997379.5	3423205	2747046	1585801	876390	950478	1370728	1325584	1663247	1884669	1399754	1765378	1543059	1909621	2219301	1392674	526762	2002584	2784299	560616	945649	1069056	896504	815455	935151	1528137	16547623	14084565	10929895	7406991.7	9503832	7993226.8	7419857.6	3694710	8997440	10840737.8	10363137	11407638.1	9082824	11294592	6968865.5	7542047.5	7920435	7370020	8260501.3	7173274	7731782	9501034	7640147.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAE0	0	242816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	611008	0	0	239712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1554060	1453170	372122	1146540	0	384197	499390	0	0	1468720	616332	597227	0	678563	0	0	0	0	559829	648577	371084	747059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAF6	0	154312	434515	312891	0	0	0	0	0	247078	136894	0	0	0	89917.4	0	0	402533	321047	0	1090560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814794	1233540	481977	471175	414404	653620	391658	0	0	823150	556427	442555	47627.1	534578	0	0	494154	602300	1624800	427652	0	0	885136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAG3	103543	77022.3	564272	201334	90109.6	0	0	0	92587.5	0	326147	373863	0	74699.6	123850	183049	525007	0	0	0	402297	0	0	0	0	0	0	0	0	0	0	0	0	0	40547.6	42938.5	0	0	0	0	0	0	0	0	0	0	2494360	852795	321895	658318	0	422474	0	215367	1005020	633744	653771	1200330	187210	664045	473881	743020	0	328039	1005330	781041	642354	861097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAH0	0	103210	89449.2	0	0	0	0	109721	0	76735.2	118487	166402	0	64720.5	0	0	0	0	0	0	0	0	119726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	821021	661530	407883	192660	247793	0	0	0	0	375414	274486	388514	425822	494298	270939	339306	155895	251480	357912	144100	312842	296668	251336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAI3	6165835.6	9979886	6918909	6023620	2871892	6064671	4970902	4534059	7843474	10019714	7014370.4	9102191	8377679	8883810	4106786	6960197	8328275	4880891.7	8111547	3207370	10552280	4250223.3	4623457.9	3165326	343562	1480868	1808380	651188	434488.6	1255823	2588637	4086884	2065285	2341945.6	1187899	2247959	1399995	1908270.8	3733362.6	2038446.7	2112919.8	1407900	3221072	1725791	857807.4	738356	45780420	38438590	14217736	15534396	15039884	15066514	16419181	3326563	9371265	19109771	15467185	22593936	13738390	32440331	19176282	23241513	15637624	15590605	20466580	14113548	15453072	16723570	14323345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAI5	2365490	3735575.9	5532252.7	3072325	1970253	3132904	3007307	3969734.2	2110832	3561883	3600458.4	3843435	2214790	2404510.7	3350123	3767913.5	4232955	2891482.9	3525093	2879216	3774495	2896866	2764619	1364198	0	1134665	1130698	0	755429.9	1282486.8	999570	784532	907117	1610074	749167.9	1783484.6	1133060	763576	1029550	783128	973411	819542	597681	985562	740931	1411390	17241868	14540299	9190665	6173642	7469994	9432867	7156406	2160369	6790254	11094253	9627271	10822519	8977693	10841291	6001696	7853058.7	5979604	6480907.4	8814550	8339447	9459402	9276098	9109763	0	0	0	0	0	107687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAI9	0	1359589.9	2072699	306259.5	417088.6	698416.6	598826.7	887419.1	1056272	1462870.6	1457899.7	1566323	1178335.5	1363677	1475514	1285568	0	1428723	1724387	187689	1497451.3	1088308	1281741	0	0	76839.9	0	0	0	0	703184	229604	143301	396429	0	0	0	0	0	227652	0	184872	0	277827	0	143693	7125398	5826071	2006800	1059388	1598977	680040.4	1981211	0	0	4048348	4121805	3709398	3621340.5	5306499	2184889.9	3130563.2	2862642	3976603	4012195	2904859	3941845.6	3063742.7	4194329.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAJ5	442615	449013	333387	777302	0	0	728844	0	0	1593772	227707	714897	0	91610	80069.4	327056	0	0	0	0	0	0	0	0	0	0	0	0	56859.8	0	0	0	0	0	0	221163	0	0	0	0	0	0	0	0	0	699834	2882992	2612124	1381399	286983	1541614	1022396	1429734	673541	2371460	3449630	2463668	279343	0	2079817.9	0	1249310	0	2252192.8	1541529	73499.3	78130.1	1946168	127566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAS7	0	719092	593170	0	937336	398134	2124880	0	3052370	0	147091	2032600	0	1641010	228381.2	740824.5	0	0	55166.7	0	1810700	2321110	93373.7	0	0	0	0	0	0	0	0	0	0	0	67106.8	324274.4	0	0	0	0	0	0	114313	0	0	1108770	3607579	3992030	2867993	1847845	1364250	868225	0	138074	3282165	3913362	193899	93608.4	144783	230794	815087	2948797	3411960	2483520	2535103	570210	3072409	2140973	134121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	618605	0	0	0	0
P0AAT6	1454225	2408770	2046681	1177203	710612	1442915	785540	1640217	1595763	1666732	1177910	1669974	1720134	2068389	1801502	2115999	1702420	1239863	2060505	1761098	1986224	1194371	680019	763201	0	560172	438565	0	0	403289	477866	814587	546620	639037	407972	976541	1046712	733347	1079331	511486	0	194788	0	0	525255	528251	10956980	8708770	4218650	3787001	2994123	4280705.1	5327938	0	2401463	7861950	4882602	4199735	4068377	6542904	3484195.6	4704581	6091560	7024060	3715436	2895872	3810169	3748217	4819560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAT9	397126	604520	1221580	0	0	0	0	0	2349340	1026680	449964	1359081	508568	1593130	1395292	460790	0	549629	546089	0	523157	253554	609848	0	0	1348810	0	0	0	0	0	0	0	0	0	0	0	0	0	332240	0	0	0	0	0	0	5421560	4976720	1699430	1008490	0	1021670	1393633	0	3333487	1724340	2740550	2609610	3747510	3734820	1122980	3262940	1354140	4863220	2996770	2659170	3597040	2876640	3071710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AAX8	0	0	0	0	0	0	0	0	0	1732602.5	31102.3	1355755.9	0	2022110	636223	23585.5	0	0	1178410	0	914213	2090570	1099270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	561531	0	0	0	0	4523660	6313730	3434890	0	3346900	0	4273040	944779	0	2615680	2657798.9	1436260	85973.8	1827939	0	1337260	5387050	6357500	1527010	1535230.1	2479411.8	487321.5	1686488.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AB28	452098	728795	1411156	989001	1039226.2	1448366	0	1175956	1674312	961290.3	1031289.1	1585881	577978	1091586	1307066	1188165	428575	1308494	1848450	0	1914238	898730	1549468	0	0	0	0	0	0	0	0	0	0	448838	517641	360564	0	0	0	414979	0	56894.3	0	0	0	518876	6450249	5320752	3017670	2607245	2155720	2483070	1517019	0	1133760	4367970	3021089	3200665	3564452	3994459	2493760	2764790	1435210	2564977	3926893	3575061	2560341	3656362	3463266	0	0	0	0	0	1124400	0	343875	0	0	0	287440	0	0	0	0	0	0	0	0	0	0	0
P0AB52	788707	868717	0	0	0	951398	0	382935	0	2619240	1037786	1839417	1358870	1750030	687240	1179899	291551	1930290	0	0	1891430	0	0	1047430	0	0	0	0	0	1095810	0	0	0	3122260	0	340638	0	0	0	866074	0	1850670	0	0	0	0	4754050	3281680	2251310	0	2288404	752709	0	0	0	3820710	0	2375840	0	5435780	2045020	2346360	3557490	4875290	0	2281372	2718814	3137254	3458510	0	0	0	0	0	0	0	3030530	0	0	0	0	0	0	2052110	0	0	0	0	0	0	0	0
P0AB71	36877084	71346396.9	60389420	44106808	35737565	29046310	59689321	29055348	36086123	42490843	30075913.8	34403264	29060701	36787392.6	35765549.4	42638966	41359612	38298766	39848706	25026662	36989892	37663821	46464729	22143082	27489550	17071976	10805873	9818776	19938264	20008175	30086401	21768804	23320474	19029070.6	17302507	23998597	13584083	19134042	29877837	16968890	16911597.9	17921666.1	17938641	16288455.1	19304028	21208119	194384847	172402565	84506068	77020330	79163705	71598554	86327761	29708600	65418180	88064664	89068049	89623468	88895064	97968279	44644655	72680444.7	53751250	95752665	82496281	83723219	85589904.6	81174977	90361103	0	0	214545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AB77	3133905	6085215	6506938	3649108	3887622.1	3023460	4782531	4550613	3910025	7070154	5045952.2	7446802	6412954	9679144.4	5642257.2	6342050	4976230	7230672.8	6187989.5	3775242.7	7220408.9	2963892.3	8247125	1404834	667492	1261221.3	885678.8	1468251.2	1405060.5	2094327	2528677.5	1853860.6	4939896	4964685.8	1380837.1	1615742	1429486	1377955.8	2277321	1788600.7	1175101.1	3746737.6	6852411.8	6574346.4	1464442.1	1433864.6	22006035.4	18618956.6	10044286	8498623.4	7482520	8679723	8130085	3358328	11768777	20060047	17218606	14999428	19001215.1	21532297	12141440	15742840	14958601	19084021	17440961.3	16358212	14227793	15111651	16695250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22102.1	0	0	0	0	0	0	0	0
P0AB80	705539	1038519.7	203891	1091425	522949	1002420	509282	873947	386028	890074	761604	978873	693699	866626	870989	704180	375343	470759	580926.7	0	1095662	376962	660902	0	0	423956	377269	0	0	286578	0	574811.2	165271	256192	341803	249267	477175	247693	458625	257215	0	490451.8	0	0	0	340416	3695898	2783740	1543466	1748859	2163922	1714630	1258000	1387590	1222230	2477149	2129375	1663670	1897293	2360969.1	1148280	1702527.4	1428590	1729680	1844294	1944379.5	1373850	2281438	1824526.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AB89	4990676	1811463	3498058	6109672	10514185	6445014	4882790	963412	908701	3442495	1800387.2	9730418	3766962	6773459	5554447	3437080.6	5589142	6505404	7598619	7405230	6001195	6184547	9941865	0	0	5886459	168251	189345	318179	4193347	2959913	3751640	367500	4524057	363046	1578835	1926720	1961731	5865480	5137870	5938860	337685	5296350	3688714	526430	7406104	22427955	26865114	12670283	9502947	10644210	8313404	12752297	2427648	8697736	18064474	12805967	13729197	19711537	21690096	6678602	12284393	18325927	18191563	20344153	14017493	17178527	19705201	20158140	0	0	0	0	0	0	0	0	2925750	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0AB91	719107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992473	0	118159	1295130	0	1500150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860770	3787260	0	0	640589	807348	0	0	1827120	3921090	0	1318570	2692450	2304130	0	1374120	2702620	2132700	1669270	917630	2492910	1633960	2108190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABA0	8197275	12848131	13680761	9369297	6212206	10798704	6338468	10497483	217634613	137290854	22250268	147550669	8556944	123245201	65922822	58723288	9279728	66159841	65644546	9774186	60831677	5980103	120724921	3361908	5174689	2162746	3525046	2846814	4665096	3725053	4865600.7	171236103.5	1255826	103357295	5917905	4901445	5536712	6673226.7	7561709	3659971	4834241	2117761.7	1969610	48799657.8	151758810.3	1194853	53949250	41311200	27419032	18626857	17561792	19822733	19067571	11111296	123415946	84257966	135702600	104542396	156299097	149203632	130310800	129486022	189331796	30356340	121350641	128268930	97710184	175774132	129155983	0	0	0	0	0	0	11622200	0	0	0	0	0	0	0	246087	0	0	0	66864.2	0	137466	0	0
P0ABA4	7928744.3	9590324	13010147	5666747	10121187	11091838	11722863	6473053	15421933	8476360	4010189	26644917.6	11529740	10407017	7370048.1	6901488.5	7692365	5001664.3	10549701.3	12576755	6387781.7	7559682.1	5331402.6	11257749	2741150	7271341	4781083	1105000	5541507	7021937.2	10862441	5997946.6	13827218	4176618.3	4534188	3227570	10837561	3466679	13184013	7512956	5145733.1	3090070	2828886	4655391.3	3954164	3541650	35386179	34141959	15600205	9113492	18912955	9746555	16628877	2358370	14176381	16307452	65751062	18598500	14654081	15720704	17128910	12712238	24059209	27374600	31435909	12577277	15464763	16254592	23935702	0	0	0	0	0	0	0	0	0	0	0	0	0	87985.7	0	0	0	0	0	0	0	0	0
P0ABA6	10041678	20998971.3	23285118	13624693	10123475.1	12971650.9	11848830	13376978	8039260	14322959	9514010	14244710	15919560	15624460	14926993	14597426.6	24259035	14733934.9	17451871.6	8315830	19626755.8	17556905.6	14340658	6876106	2671403	7871887	4990725	3508529	4295376	5540610.9	6038426	4612553.7	8395876	8006412	7702751	7894063.5	6116770	6118989	6983087	2402539	6825996	6303842	4739149	3693423	6013112.4	5577464	75195192	52174754	38810251	27418395	31240331	29192599	28376997	7407240	18531860	41282500	36314170	34510131	38571845	46951077	29736104	35969076.6	33601041	41888148.3	42391299	35640263	41168106	38198294	42363982.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABB0	76207916	111899816	114603080	79619840	65090223	78743180	85017697	84391080	80696990	97282510	85178451	92812179	83135640	93595717	90629840	93414840	85192136	75685361	98773275	69907815	102082823	81012625	87250819	64210695	28690400	46483439	34798217	22402408	37230760	40913139	54762436	42046428	40153839	49156600	33657550	44559178	44416450	45155880	58112129	39297127	33598380	43247601	43084470	36403673	40001150	33943822	353911060	310973920	190287270	155625210	159643900	159750650	163761350	69608110	132800310	200315590	187495230	194391710	193960200	232294900	149528780	181835900	184329010	220143650	194196020	185941330	202276920	196984080	200065870	0	2585510	1561840	0	0	0	0	0	0	0	6380270	0	0	0	2274570	0	0	202864	0	0	0	2034370	0
P0ABB4	65194158	92290967	103394825	67875060	57671685	65107804	74380809	73064811	65418218	75681165	67875161	80157970	73123185	73992745	68129938	72993357	72129862	68802635	81472562	60956567	83840414.7	68968238	75638407	44349756	12081230	34110832	23669344	19045043.5	35600651	41402344.9	46761323.5	34167732	37328073.8	38759984.9	30411430	36810056.2	40385900	37670069	44292684.1	30102276.8	27883795.1	36077096.2	30973789.2	32681560	26655882.9	30647070	305983422	272143286	162099050	133263340	146987554	135203033	138334869	53153430	110437568	179612610	170205320	167586940	178072590	215354500	119566927	154986065	161823652	200041580	182723794	148326049	174954933	174457480	177021501	0	0	0	0	0	0	0	0	0	1964570	2499730	0	0	0	0	0	0	0	1522360	0	1147300	461127	0
P0ABC3	2427525	2561673	2883487.1	1570657	1267279	1198275	1459428	1530900	1260320	3018162.3	1945215.4	3042309	2374919	1849160.3	2298063.4	1725700	2498789	2276742	2739235	2223651	2477510	2034774	2596764.4	508582	0	248302	467577	312048	390290	1282094	1605288	669356	1448628	1131824	983221	771813	0	556983	705557	444625	922305	614218	581608	544659	502483	744731.9	12180411	8532590	5346605	3094414	4411097.6	3103547	4035668	1629140	3030130	5401100	4620846	5299641	5933152	8431325	3599208	5320613	2950501	4925895.2	4853548	5468757	6126681	5298154	6456243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABC7	4420111	6686651	10435205	3931556	4081811	6216838.5	5271650	5023009	6983462	11953475.2	3752332.3	11531575	4254150	7677004	8148488.9	7101153.1	6037212	19256737	9266335	4300144.5	7984052	7452185	10529800	5186933.6	0	6166730	985558	684586	2907392	4281748	3645177	2773389	8506100	4894047.1	7762624	1558863	1963409	3213026.2	8919546	1044023.6	3447118	11011295	5380153.4	6843360	593428	785734.6	36763972	30336881	18662469	12776931	16638318	10941678.4	12515243	6068953	15985548	23912675	15779675.8	20957628	13232820	30267221	12848952	20476349	19974293	24115670	10397039.2	14896214	22499508	15772197	18370179	0	0	0	0	0	0	0	0	0	0	4248210	0	0	0	0	12848800	0	0	0	0	0	0	0
P0ABD3	0	0	343867	166262	0	92644.6	0	120490	153397	0	282626	175146	0	0	97381.1	148277	212588	0	84827.1	0	0	0	0	0	0	0	0	222414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124422.3	647342	318140.7	0	25667.2	0	109333	0	0	604323	354305	741064	266894.2	831285	350199	424093.9	0	138504	781912	459758	269127	0	276538.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABD5	5103533	14273736.5	10718034	4317388	10184190	10162957.9	6241833.4	5908565	17698601	12835776	7222583.2	8275418.6	8358377	4701110.2	6799619.9	7786851	9407681.6	9257437	10307218.1	3001835	13431568.2	10928011.5	11201941	1480374	1063070	6665938.1	1864447	1490424	2498619.8	2119084	1410307.1	8684101.2	8079916	7395900.4	1823935.1	2452071.8	787221	1405957	2626372	1701710	890019	8168482	1336480	3328887	9734036	7676555	42717221	34306222	22317550	18952424.2	18645085	11895635	16645564	3765320	16608170	26067910.6	19780127	17774078	24651222	33718934	7951405.4	20183236.2	14254663	27334624	20024235.3	19905633	28000789	20455790	28178348	0	0	0	0	0	0	1161310	0	0	0	0	0	35843.7	0	0	0	0	0	0	0	0	0	0
P0ABD8	7703750	10849920	11891820	8914190	5589170	7742560	9321460	10475800	7226390	7588810	7859260	9330260	8332480	9039540	7027240	7188540	8332740	7678690	9983610	5979980	9596950	7676200	7891330	5504190	1491680	4250450	2457240	1549094	3606290	4486220	5124270	4130410	4055730	4328560	3261120	4166890	4440560	3679570	5741100	3120650	3177120	3363340	3122140	3427200	3670200	3201290	43499000	35450400	19971440	15552680	17652740	20573120	18697480	11006830	16488550	16456740	16425410	22613000	20902010	21673810	16971330	16300710	18079760	19285290	21627100	19933180	20302100	18640570	19186390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABF1	105420	0	277984	82996.6	0	240342	0	276808	0	0	106312	0	0	0	0	0	205793	0	181745	0	0	0	0	0	0	0	0	0	92197.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	806955	769183	306702	678356	597430	257436	376547	478394	0	902178	312045	477931	0	741416	0	0	286623	377262	531858	315627	485888	401869	348184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABF6	850683.8	1891889	2411346	663738.1	1039868	1124779.4	371378	1250301	1290524	1722454.2	1882912.6	2066061.4	640818	1457662	1450319	1728544.8	1505635.8	1004480	1907060	1473187.3	1313280.1	999516	1765738.9	0	0	264313	0	0	261381	336666	328876	224529	285674.5	340822	453562	638561.7	0	78513	188056	227428	175479	249291.3	517862	223721	875329	1050198	9737568	5757666	4688537	2426310.8	3893551	3604677.3	2368054	880884	575342	4026764	3982891	4422321	4594968	5570004	2476664.5	3220972.5	2488141	3234273.3	5110523	4398765.4	4789596	4767060	4723532	0	643129	0	0	0	0	0	0	0	0	0	0	0	0	150518	0	0	0	0	0	0	0	0
P0ABH7	8011058	13296099	11815664	9140436	12887918	10035890	21736782	8617174	14892420	14648852	4086632	16731116	9067591	17119176	10002464	9191340	9974844	7194383	13353465	12495422	14194437	12981412	13503786	5065589	3143340	3489662	1501688	393468.6	2494682	6446039	7629288	4615038	5189963	9507676	4041261	3708841	6815578	4234249	6648531	6525947	1648522.5	6255510	13807568	6992551	3283866	686800	50365050	45881240	19928713	24394116	23775590	17577391	20482648	2636520	26817715	32352939	28405518	24028338	32722800	32834459	17327034	24119840	25517503	26445940	32840995	23534160	34572586	26252849	31068130	0	0	3244830	1196800	4898800	7533900	0	0	0	0	0	1612350	5424250	0	0	2537940	0	3030600	0	2248790	892436	0	0
P0ABH9	168233	648871	274806	289458	262495	978584	0	632861	0	296489	217269.5	290269	0	0	513137	228164	372126	184523	424077	346953	344145	203938	351874	0	0	0	0	0	0	0	0	0	140386	0	0	0	0	290814	0	0	0	602049	0	0	0	0	2832531	2150490	1061864	0	547928	985488	0	0	0	1028270	581307	887860	1110640	1644343	571510	857812	722840	1614220	1109608	946147	822466	1115432	1049478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P0ABI4	0	1539271	668614	438871.9	592559.4	0	1417770	574560	4913090	2211390	479564	1315230	0	0	955685	876656	541120	943770	2409262	530131	537151	723602	137047	0	0	0	0	0	0	1133918	0	0	0	0	0	0	796626	1203030	0	0	0	0	0	1031800	0	2990822	6242593	7142072	3238288	2134629	4471142	278747	3140165	0	1696240	0	6772991	2869770	2571558	4806602	749346	3446908	4192393	381184	3939054	2183613	4037022	3988610	3587670	0	0	0	1321980	0	0	0	0	0	0	0	949010	0	0	0	0	0	0	0	0	0	0	0
P0ABI8	2320845	3070169.7	2431643	2677981	1931581.7	2708118	405161	3425399	1411060	2927191	1445833.7	2544913.1	2199105	1888192	2493297	2173937	2795393	2898481	2563676	2231649	3247745	2822011	2297096	420982	0	1182417.9	0	802865	0	378737	428534	774549	1260001	1210438	950768	851299.2	0	1010970	1014810	0	767712	422057	836641	0	897842	1320479	11707818	8926353	6362930	5541740	5050147	6133995	4844022	3530260	4098460	6689837	5904223.3	5743898	6924702	7862336	4196823	5018215	4943382	6161108	6920058	7069366	7554293	7028875	7245462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
