ProteinName	LE_1-12_10_10	LE_1-12_103_103	LE_1-12_104_104	LE_1-12_22_22	LE_1-12_23_23	LE_1-12_24_24	LE_1-12_36_36	LE_1-12_37_37	LE_1-12_38_38	LE_1-12_50_50	LE_1-12_51_51	LE_1-12_52_52	LE_1-12_66_66	LE_1-12_67_67	LE_1-12_68_68	LE_1-12_69_69	LE_1-12_8_8	LE_1-12_88_88	LE_1-12_89_89	LE_1-12_9_9	LE_1-12_90_90	LE_1-12_91_91	LE_1-12_92_92	LE_1-25_101_101	LE_1-25_102_102	LE_1-25_18_18	LE_1-25_19_19	LE_1-25_20_20	LE_1-25_32_32	LE_1-25_33_33	LE_1-25_34_34	LE_1-25_46_46	LE_1-25_47_47	LE_1-25_49_49	LE_1-25_5_5	LE_1-25_6_6	LE_1-25_61_61	LE_1-25_63_63	LE_1-25_64_64	LE_1-25_65_65	LE_1-25_7_7	LE_1-25_80_80	LE_1-25_82_82	LE_1-25_83_83	LE_1-25_85_85	LE_1-25_87_87	LE_1-6_105_105	LE_1-6_106_106	LE_1-6_11_11	LE_1-6_12_12	LE_1-6_13_13	LE_1-6_26_26	LE_1-6_27_27	LE_1-6_28_28	LE_1-6_39_39	LE_1-6_41_41	LE_1-6_42_42	LE_1-6_53_53	LE_1-6_54_54	LE_1-6_55_55	LE_1-6_70_70	LE_1-6_71_71	LE_1-6_72_72	LE_1-6_74_74	LE_1-6_93_93	LE_1-6_94_94	LE_1-6_95_95	LE_1-6_96_96	LE_1-6_97_97	Lymphnode_1_1	Lymphnode_100_100	Lymphnode_130_130	Lymphnode_16_16	Lymphnode_17_17	Lymphnode_2_2	Lymphnode_29_29	Lymphnode_30_30	Lymphnode_31_31	Lymphnode_4_4	Lymphnode_43_43	Lymphnode_44_44	Lymphnode_45_45	Lymphnode_56_56	Lymphnode_57_57	Lymphnode_58_58	Lymphnode_60_60	Lymphnode_75_75	Lymphnode_76_76	Lymphnode_77_77	Lymphnode_78_78	Lymphnode_79_79	Lymphnode_98_98
P12931	1080764.2	1100323	1146713	2062540	6825201.4	5131818	4387565	2057318	11344472	3215726	580334	4828137.4	3381920	2572172	186202	151472	2282187	2922403	6740355	5252504.5	2087770	3057805.9	4730920	7461793.2	0	2929030	2719357.9	1108627	2117364	2163008	4220122	5561719.8	6618675.3	3169909	6189128	483601	1634119	951045	3082158	3852695	5620981	6832898	8683019.2	5416337.6	4390664	4532504	2459876	10426729	1867198	413177	4431630.9	121056.3	494086	462575	7271761	11932666	7508331	3167877	3831099.8	7255542.3	2902348	2085003	9940229	8749477	8630200.3	3621522	6493698	4229674	5840790	938401	1181073	1152632.4	4265450	5253406.4	5944556.1	4227309	10870546	3464350	5913029.2	4883626.8	3004207	7762549	4844642	5566546.4	7056129	3525259	3248786	2953074	5555714.4	3390048	2848311	1763046.5
P12955	13737284	17466564.9	8308739.8	10045099.4	34793455.4	24807039	30523830.5	21020605.7	27288700	19362470	2920344	14857248	11678235	8120790.2	6115413.8	4218270	23899446	18408795	24937344.3	20100374	9928401.1	25129203.5	26963622	39771763.6	16224550	14380422.2	17731948	10456320	13814661	19018589	30752739.5	18146849.7	22424027	21785032	22154975	4353009.3	26929700	11772572	21673590	34176316.1	25327726	22118406	38285071	20738597.4	26995923	15692826.7	20547449	23207678	15869054.3	18156667	22378451.9	17800057	16647737	14709000	33567884	30555884.2	29628496	8724021	35850512	19570445	23092406	21258625	29873416	36639850	23242177	20061295.4	25434355	25147599	19287417	9804835	20004491	18320773	19617131	48927945	40062925.6	14947088	31022549.8	27229078.4	11655579.9	12525197	13223871	40969005	19729322	23466631.5	23024940.3	20601634	24424607	10809012.8	22721222	13805151	16641179	16941188
P12956	75993165	49295027	68563204	77043173	96644750	60054775	62215925	87053763	100758264	60212507	28006678.8	68223469	43610952	65302454	30183683	28842864	79285451	81272308	52184003	127488034	73898820	47046902	66474862	109434494	22877200	71858469	73087796	87104531	106402123	71212263	103133521	114749896	81703456	41144285	91725218	21273103	91885159	57876490	107164029	100612907	92333223	76329988	104558769	69456997	88763350	106841682	62114313	76082001	67046198.1	74359740	72406483	52457547	51168195	26449675	39989450	109789420	104650227	38664644	58815248	79579451	76746242	77907025	116033686	117424303	55332769	68361956	120184920	97976486	61383194	23897543	59196980	74830813	86797383	115661168	178769443	103495377	111458420	112594080	56034224	89095598	130628922	99833768	58834526	80193995	103069744	100380883	76059986	64987960.5	77376314	44506812.1	54861787	86186920
P13010	120144860	70277066	104527817	110382884	131234570	110856340	94417162	128812346	196299420	93644510	42734064	102234769	75098296	99349470	45055977	40819163	97792192	112204894	86722538	172781003	101541955	82265049	103031490	162306280	4145139	129088820	83503423	106946287	163110227	100196234	150032138	185041777	130773190	71722156	104498776	21371582	149645469	109648030	177238630	169763670	147697754	134350830	181822140	108659172	124432887	154228550	83738626	135285640	98508340	109352560	131547200	69290696.2	72798225	22870381	80207114	180284410	160191967	64984998	109091446	122716080	114771019	117737590	187433010	198924330	79839642	90321296	189792210	142017507	97088308	27234388	88391342	88691650	110394610	138193407	239503700	152930740	157319710	169950780	76276352.8	134701674	203927780	160156210	96722273	127281656	170954880	154668180	123469798	80999272	119331863	62630479	78325546	136231104
P13024	137914	247393	591080.2	527633	150867	396102	342098	412697	0	404231.6	294610.2	540222.7	60171.3	181038	116659	0	211717	557094.5	684086.9	457631	737590.6	346716	468092.6	250696	0	120187	0	87651	183228	175632	135840	215801	0	129100	0	230490	0	0	59445.2	43056.2	72441.5	197859	0	36140.6	301468	119894	3086900	2142429	1149077	604534	655111.3	437176	831451	0	128574	1059862	1655468	922415	1374226	2486039	239936	400149.5	75219.1	292593	1466844	1414002	1584887	1447338	1742553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P13029	2055923	4527675	5758597	4644609	1395397.2	2351311.6	2943393	1817981	2400573	3490833	3505273.5	4458729	2214925.4	3752285.1	2868226.4	3478602.8	3816046.8	4138855.7	4496161	3814173.3	4665010.1	4612031.8	4782447	2253156	0	1120785.2	2114603	0	976540	2188806.8	502215	1264390	1938261.7	1798430	624755.9	998520.5	1600820	411944	922520	1214295.8	2337807	1335363.5	2241468	2652573	2101304.6	353320.6	16441838	13179006	10140226	6139869	9199893	10079393	4748325	1577911	3588973	9234625	7786782	7883486	10313503	12742051	6494401	7699150	7160011	8094330	10793233	9221599.7	11087257	11119946	10290421	0	0	43418	0	985843	197541	0	0	0	0	0	62028.1	0	0	0	0	0	143650	7189.34	0	0	0	0
P13033	0	0	0	77505.2	0	39467.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225867	152258	72496.5	0	34841.6	27363.8	57255.4	0	0	99566.6	64350.6	56249.7	0	0	0	45467.3	0	0	0	0	0	0	42384.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P13035	26182940	49110620	41491010	31966100	24704490	26996857	47974210	32889580	48404040	40633840	17746519	33101881	30554523	37023370	31670220	29893073	23205348	25491210	41561740	30164310	43836950	37312400	39714260	33350633	14991780	16594664	11313916	7697629	17223011	16183432	29825710	23229026	26816030	22504636	17422539	15193083	19283500	18892772	29016790	26019713	18880582	19502195	32364998	16036482	19729011	20105499	159191420	149105300	80021950	66599230	67025430	56486220	65112210	18718998	51599980	94897780	80342980	72896667	84562650	99796570	47784186	65405720	78251593	98227360	87847680	66822100	86745710	73757290	88224830	0	0	0	0	0	0	0	0	2670130	0	0	0	0	0	1469480	2103170	0	0	0	1640680	0	0	0
P13039	0	921011	0	589676	3249920	0	714323	981657	2600990	1117600	443826	0	1225440	1608100	0	328667	0	227559	975740	0	1244110	2503680	4539150	0	0	917568	0	849804	776550	1580060	1357950	0	1342370	1730880	0	119815	1475660	391710	2639830	609722	1003160	673438	0	2462330	1822520	1223690	3876050	2558380	1104330	3091840	1309690	717384	731503	0	0	0	0	1462280	1140590	1129410	667495	199317	4277350	1231920	3839240	926012	2328820	0	1138650	2019650	2236610	3612870	3656030	2257480	3936390	0	0	1941650	0	1244110	0	1288860	0	1803150	0	0	0	0	2815870	435962	3731630	736181
P13073	28556004	25498281	26115430	32404873	45913500	27583522	34878482	33740779	44034363	24737449.6	10663446	18961547	20421403	28053022	8777080.2	11681095	39616143	31897105	26636927	54414402	36730044	24675077.8	31022803	62677975	23501650	24303967	26833483	21306008	51681648	25826429	44534702	51783388	36375948	16625059	36656809	10647974	41659080	24017323	45245212	43214743	26586044	33095070	44727677	29374408	40992564	40868523	26998835	40948074	23881735.7	37386436	32285800	18664675	25996966	15563925	29407243	53079355	47457862	11748567	27885483	45448599	29645731	29606147	58219151	49591212	30014885	30747838	45921493	38042096	22418800	19754917	30933477	31066828	33634974	53902826	86828870	53520630	54111702	50722204	29320058	41941554	36125235	47931218	21582036	33926168	39258393	48839732	37331069	21382257	35742154	15915342	23383961	35787429
P13284	3662490	1694370	1006180	1760250	1377680	1010490	3068340	2169160	7579540	974965	588925	1181030	1608770	1510720	0	534927	0	891102	1647360	3207040	1384820	0	1528620	5794620	0	2393440	3061010	348291	3342220	2159270	6125210	2542100	1929030	2027470	991731	0	3935210	538361	5043590	3368590	2346950	1530430	1656390	1803530	2450610	2045820	1453960	3583910	1186910	846433	2736910	546098	715390	1102730	3987770	3722650	4396140	914785	1340930	2607940	1680290	1316200	5524290	3589130	790767	597587	2036450	2922230	1733150	55540.3	619131	466126	0	0	1128200	2987990	4892110	852301	1416370	2595650	2565380	3469510	1369220	2609670	3413980	2896750	369947	1184510	1287690	885327	1514810	3024320
P13473	5501778.8	4271811	10447940	249405.5	25094670	3381561	18962315	12431820	20724901	9430407	2930288	8748862	8173621	10460163	2967007	3987196	16674850	9210306	7202161	15086430	7313331	12072399	14384721	19059170	0	9544730.3	2601251	11036627	14747516	7317825	18844218	8723324	10076355	8825185	18466150	7613807	10350878	5820803	17540820	14604329	10295450	13620444	12617600	9678880	8434947	7657591	5208847	20754680	16282047	9024669	9669911	0	5201013	0	0	18159540	15041060	10845230	11941683	12834400	7881440	10100130	18555870	14568440	11307585	11741259	16628065	13647884	12142230	453799	11179417	18772265	19671512	14887590	24351740	1130350	10382327	16139233	18031660	5894678	10661453	19040015	10300513	14412832	9127391	11870915	6381332	4803458	7862370	5111462	6977289	16039523
P13489	38540701	36346630	30232872.1	49301321.8	84502730	52542330	48812620	67989930	49954645.8	41036456	29269210	47189297	42473761	39653684.5	19436038	17388930	60744060	73932890	59478688.5	82354028	45755860	43389901	66451960	91539627	4254360	30316324	47338494	48637602	51740735	51792729	82571128	71590721	61480943	48331530	48444236	14372700.4	68431035	39365430	53689949	98201690	61913634	55248893	79487101	75861740	76891829	64939860	45248506.9	85718395	33085203	56451129	54502466	40738434	54609170	14949208	25188415	62890480	65066139	33481064	78772319	66059760	67318428	57220595	98516490	81697262	54315297	35860764	70989183	76719449	61803850	29589000	54271065	62162620	57433680	88207260	109579560	57748686	82990746	76701775	36192071	67869719	60246036	98615240	43456330	65128859	61912701	89646543	66122970	34817618	40660647	37355680	48562786	59184665.7
P13498	1426623	2568227	607565	1412973	2681440	1289395	2738358	2400119	4913442	3113860	804595	1754245	2522487	2076751	856717.1	684288	1280868	1257440	2805894	3510900	3703102	3114521	3336912	5548267	356489	245113	2980930	356325	1748671	2407659	1798047	4726293	3963018	3161594	555855	360854	2082973	676335	3139921	4475045	3046955	3780384	7004980	3074528	2642250	2990094	3308622	6259760	710071	128857	1363582	1131350	1224023	426958	3235782	9674440	4040550	1683270	2939647	4621718	2802221	1428548.5	2209001	6610277	2728417	3012367	6112135	2504300	4829047	898629	1415956	930680	1057296	1091387	1549410	3441564	2047334	3557299	2991380	2551018	1637414	10252880	3884086	3810764	3185470	2708294	2877752	1746268	3742077	1162794	857780	2836145
P13612	437903	2701439	3401461	1779825	1038225	276967	18469660	1853926	4063590	2149610	141348	1772374	0	3870715	2706132	0	159223	3666420	5082615	331620	3115525	2144025	9441613	12822740	1738310	3166797	0	0	4048740	1839560	9011628	756527	12704080	2746600	0	0	690317	2603043.5	11974523	6804713	5697634	6182994	8107252	8311330	9250510	7254222	2492700	25122470	0	4300798	8569193	0	1685767	641195	0	18595185	914054	0	5184025	1403150	2478290	11245271	9085080	13058230	3168140	2242660.1	14132117	10745976	15440200	0	6883260	515015	4362990	1055780	1745590	1688114	7274183	4623660	0	10250590	3659140	2399190	5302937	12154807.9	17582026	573769	585459	1614004	4778240	5764710	4132512	2915290
P13639	223059480	129658130	155216050	154165094	263599560	197623270	209836289	224506930	301033810	154192760	69599590	170451240	126459030	179843720	69412420	68978850	198192001	179887040	150104110	303030320	185333020	145961630	179638600	256591940	120368590	182823560	161737720	200331720	348474300	187928650	235586110	277036030	187734720	113625060	184758011	66032910	228007180	143309750	289658470	244546510	197630000	202190920	260611070	158342830	212499890	232846170	152347450	247739940	168904016	187262870	198699870	134610850	140770890	108631270	212009010	306353450	284484180	105199060	178395210	205184310	164123360	170480750	274239470	278780582	141559030	183010150	285977000	238891310	156149330	100972176	161404240	182045880	209454390	252748330	360031389	287905300	282531770	281698320	191509150	222270430	257334100	253517460	154824800	189865130	294901600	275206500	196104450	157448570	208406160	126141720	134678410	245003540
P13667	68584920	32546531	36725966	37932270	69950190	56072877	58991510	56235710.6	72220450	37614780	16348990	42665139	29380740	62500700	18679892	13156017	52181686	64302491	49757730	93323780	52499240	45554250	65386535	116653710	33618710	27912668	95176508	34124740	82802296	53717536	62719710	64515480	51776670	39665320	40205089	12047368.8	55050120	29421654	63154740	87937150	35067080	38615180	79964040	54817550	71245190	55193430	44561210	96882210	27793223	37422692	43072280	40658435	60549830	40871022	70404840	101727670	95377860	27730790	68292890	67961400	52805540	50927099	73372020	104916890	52430600	61752759	71541410	58007751	56489520	25194274	44722231	54486856	41700340	69808265	74579900	66749770	81384650	91174120	61377496	62745670	41012990	109135750	45985650	70877520	79348460	65323450	62772810	32387794	73464160	31776674	34788530	66209382
P13686	0	0	0	0	851930	43379.4	0	238369	0	0	0	0	0	0	0	0	0	0	0	41668.4	252307	0	105466	0	0	240591	0	0	638617	0	0	0	956888	0	0	0	0	262509	0	0	0	0	1541620	1897530	701609	0	0	1581670	0	511346	650563	267422	0	0	0	0	0	0	0	1230970	0	0	1040750	810689	825900	0	1146070	299626	0	0	0	489257	0	1204230	1000620	0	469385	0	1562540	0	284658	1540410	0	114832	0	0	0	798512	382505	0	0	0
P13693	1889590	1442220	3180990	732266	3223670	1392680	2378280	3016390	3076970	962479	632335	1112650	1617620	1777200	537771	474271	2065530	2004730	1998930	3343350	1656110	1167760	2133470	3359280	0	926228	1292040	1669000	3483830	1642900	3187850	2408360	2699970	904972	1571000	757043	3127410	1364000	2316480	2907650	1833470	2123220	3790940	2010940	2267300	2487940	1286920	4334730	2343190	2494910	2159710	670460	2249090	0	0	3800330	2822970	635153	1863400	1923260	2328140	1723540	3575630	4612650	1797550	2127370	3598780	3479630	1923760	912470	1761720	2451400	2294210	2951300	3632150	4047840	2507940	3333020	2080990	3435460	1818020	3908870	1258460	2587530	2695080	3774130	2983450	1609640	1766360	1047710	1544770	2549100
P13716	2671759	2610449	9025910	2384203	4986100	2787645	6007340	6934230	4616320	3254125	1882295	3889640	5210842	3720874	1546653	1304059	3538793	9047920	5478270	8894130	5252048	5083587	5145285	12024220	0	2251088	1897871	997356	5661889	6551540	7023590	8500010	12566370	4964671	3208395	239360	6260483	5171142	8928170	8094920	7014066	3745280	10915130	2151640	7863230	8128770	4229381	20548860	2090237	1596300	3321716	2192889	3110980	0	1698060	10514840	7804260	7767100	4895001	7648240	6791047	4318302	10687330	11275600	5460836	4886439	8553550	4487547	4217184	0	1560566	2976875	1787118	2572896	10222530	5161704	5513360	7739690	7034735	11141050	9348000	9880736	5494828	5408691.1	5916870	11145950	6875860	4813677	7485360	2574927	4440510	5407252
P13727	0	0	156673	100731	2146913	4947674	2840781	96761.3	4734476	1516330	1035590	1196287	3249379.1	2468129	136830	0	1113851.7	4559131.4	2298860.9	969076	4448556.8	1342492	2267571	0	1908580	1606823	234118	1591587	21358710	678849.4	955331	4908202	6138629.4	2539225	85894.5	305796	1441557	2761221	4643541	5612612	0	4697103.6	3392368.3	3379091.7	1848040	2344870	5283721	10287574	1867846	15526023	19090421	0	1497420	0	5048230	10307370	5584768.2	1404046.3	0	4031162.4	44839	1642764.1	4316291	5298673	184609	1939342	6207800	718024	96868.6	0	21570.1	1416960	0	3710326	5171950	1367273	1850657	2442343	4069433	2717449	1470203	5974096.2	2466979	69949.4	656784	1592151	2897793.2	955762	5302784.6	9653230	1473981	6469776
P13747	1676549.3	2861699	1015854.5	1647825	2434390	1755759.7	2288861	2614695	3887660	3282486	501990	3030136.1	1366130	898453	479171.7	210679.2	2357267.3	2725810	1839994.9	6312264	1926808.8	1557668	2449404	4304146	1236455	2762419.5	1886050	1628541	2060855	1465828	3219606	3380563	8348531	1755829.5	2055480	586470	2760360	388552.1	1454958	3666408	1094834	1829330.8	4695590	2577713.8	5303846	3371853	1325113	4383924	1060992	2321422.1	2199024.7	2233465	2420245	0	939675	3689684	4429895	873037.8	2559531	3609053	1802280	2609775	6051103	3927846	2773627	1332420	1547068	2361827	1968907	1282294	857226	1402939	760893.6	3781503	8098158	7048027	4343861	1680918	3570048	2899396.2	2836683	4774455	2528326.5	3245249	2205369	2736957	2842196	2148388	3019259.8	1454798.2	2134280	1356519
P13765	6234191	12473252.6	7827926	9995906	26956548	13304267	13143456	11723637	37458051	15770868.8	2989745	9449935.4	13113936	15793526	5845568.3	6442172.2	4114677	10767553	15818772.7	27777841	10797715	10263320.5	20519135	27947389	18131132	13146229	8819670	6719433	13345154	12929559	32377711	19230182	20277392	15362145.9	19781975	1922100	14255423	6741331	17760361	22781878	22896722	16822147	19113476	18670390	24137968	17110696	17193956	17119188	14523630	9112485	11581826.4	6089568	32359137	8164604	24458292	25751841	22733343	14475966.7	17287319	17520277	16434789	19297113	24505562	28125867	12412627	7848542	15326931	16426495	20117367	2300047	9260029.2	11932369	18464246	18991753	22774918	23557831	27237640	27042445	6054294	28506928	26293627	16899639	17243658	11622343.5	16454179	11794195	16089660	6361377	18202691.2	8393447	16334321	15399612
P13796	257878660	352513700	483445400	209203267	684234080	247234899	478259700	512339093	696871800	325347590	217080623	485206320	369409870	484546280	225367041.2	263097550	509153890	387315100	351009240	648310220	346044120	431309270	501567220	500080790	183819600	268209250	210848718	491257810	772503575	456158138	504334190	695514900	541644950	260353420	520419910	169801190	609337300	466121300	637779810	730193400	430821200	620883360	539339060	372873410	448153340	576474770	380635480	592132760	426820190	510949260	558132540	199527456	230091900	111642400	325080000	763633250	660048060	294435800	491272800	548066362	417648900	476165880	700304240	808605300	394760950	454878600	840627120	668026700	465964980	173873710	384230600	435376875	508515760	648912878	1041412660	545242800	692117560	636116820	418836330	605720750	547465940	617577710	462454930	495454530	685018510	606518524	394529870	431929800	557144130	278365470	282571840	660245590
P13797	4087648.8	9803239	7160296	11091793.7	28413891	15763672	19843080	12824836	18172968	11510388	3219620.5	8349164.7	8163064	8850347	3365614.2	4048765.8	15631301.7	9955047	10635997	21670338	7290330	15581999	18028077	23354687.9	1686631	8732547	13770523.5	4412074.6	20182184	15406097	17695341	17871465	18810864	13404750.2	21264607	3079636	14018572	6978195	18050661	21140698	13537925	14391617.4	23167501	13846108	23843103	11166657	12023840.8	23587668	14476001.7	12458911.3	6905939	8858946	15290259	4609943	9636931	14959222	9186332	7297374.4	21407087	15351630	11976200	8837211	16260736	22886489	20562313	13950739	18894853	18183244	18998528	8149107	15905968.8	16974202	20058358	24304176.6	42481847	13702265	25213997	17915052	16293568	19382173	10414066	36331300	7859629	18110925	13726092.8	14823893	14225096.9	6345558.2	11688761	3382702.2	12807869	16821200
P13798	19080395	13956019	16133734	14272421	23748555	20693592	17027103	21405369	23221055	17711764	6261262	21033112	13898755	17364162	4838605	6393812	13665503	13345409	18640535	26289074	8317081.8	17121946	16731921	37142061	5427440	15436263	25892726	12892818	20967328	15637062	22286437	24762948	25029352	18482112	16933671	4154105.5	22690436	13779481	20988407	29686009	24916543	20367964	38107960	19232889	21048353	17170094	12095573	34450069	18443707	18817705	18332419	13808725	14595993	7287208	17206550	35023851	29190632	10375602	19410840	22788536	21291800	14664031	32214236	32791568	13416343	13359395	19063303	21023842	15340032	6332741	15569732	16721131	19151100	24594022	36287960	13295971	25149013	23992724	14954155	28225030	23345612	30505570	19048953	22571687	28248333	24974479	25054021	12088802	19675799	11141846	13239196	23089114
